credit_card_num,card_code,expire_month,expire_year,card_type,Owner_email
4.59E+14,440,12,2030,Visa,tthorogood2o@nsu.edu
4.85E+14,261,4,2030,Visa,lkleinercy@nsu.edu
4.15E+14,946,3,2031,Visa,rmaccagueds@nsu.edu
4.02E+14,417,12,2025,Visa,omullanek2@nsu.edu
4.31E+14,994,9,2030,Visa,bhosby8n@nsu.edu
4.84E+14,400,7,2030,Visa,csatfordo8@nsu.edu
4.05E+14,143,12,2023,Visa,ctosneyp7@nsu.edu
4.82E+14,66,1,2025,Visa,tamerighib0@nsu.edu
4.38E+14,674,3,2030,Visa,fenrrico4@nsu.edu
4.74E+14,914,5,2025,Visa,paltimas97@nsu.edu
4.01E+14,938,10,2026,Visa,bmcquilty9s@nsu.edu
4.28E+14,250,9,2032,Visa,belleringtonmf@nsu.edu
4.14E+14,936,1,2029,Visa,drowter2w@nsu.edu
4.88E+14,656,9,2028,Visa,tosgorby5g@nsu.edu
4.73E+14,371,2,2032,Visa,egriffittsdg@nsu.edu
4.55E+14,614,10,2031,Visa,ghammentsjg@nsu.edu
4.66E+14,789,11,2028,Visa,sshark8p@nsu.edu
4.72E+14,386,8,2029,Visa,acooney1c@nsu.edu
4.12E+14,908,6,2029,Visa,dfydo4i@nsu.edu
4.32E+14,349,9,2032,Visa,bvanichkov6k@nsu.edu
4.43E+14,236,8,2027,Visa,mhextog@nsu.edu
4.83E+14,52,12,2023,Visa,badamczewski1h@nsu.edu
4.39E+14,254,6,2024,Visa,smacconaghy8p@nsu.edu
4.83E+14,184,2,2031,Visa,lwoffendenf1@nsu.edu
4.35E+14,603,6,2026,Visa,csisleyje@nsu.edu
4.48E+14,56,4,2027,Visa,ugraingerlt@nsu.edu
4.79E+14,830,6,2031,Visa,lrudkin5s@nsu.edu
4.72E+14,207,9,2023,Visa,ptash8p@nsu.edu
4.47E+14,233,10,2030,Visa,tcolchett9j@nsu.edu
4.33E+14,890,3,2024,Visa,ituppm2@nsu.edu
4.51E+14,322,7,2032,Visa,emccaughey7w@nsu.edu
4.96E+14,774,10,2030,Visa,kgullivan2r@nsu.edu
4.73E+14,469,7,2029,Visa,bdimondih@nsu.edu
4.53E+14,529,5,2024,Visa,predittjv@nsu.edu
4.75E+14,238,2,2028,Visa,abenzb9@nsu.edu
4.98E+14,777,5,2024,Visa,obuckhurstdt@nsu.edu
4.18E+14,306,10,2029,Visa,mnekrewse9@nsu.edu
4.69E+14,71,5,2030,Visa,sfussen8z@nsu.edu
4.59E+14,432,6,2030,Visa,areenex@nsu.edu
4.16E+14,796,4,2028,Visa,lathelstan5b@nsu.edu
4.94E+14,995,3,2025,Visa,jbingleygq@nsu.edu
4.68E+14,727,1,2027,Visa,cstritton5h@nsu.edu
4.27E+14,410,8,2027,Visa,tprosekc4@nsu.edu
4.42E+14,915,4,2031,Visa,jdeavinb5@nsu.edu
4.14E+14,684,11,2028,Visa,bforrester8r@nsu.edu
4.25E+14,854,8,2032,Visa,rbazyletsgf@nsu.edu
4.50E+14,826,7,2025,Visa,pmathouseda@nsu.edu
4.86E+14,70,9,2032,Visa,rdollenic@nsu.edu
4.93E+14,571,6,2025,Visa,hpipkin48@nsu.edu
4.21E+14,109,4,2031,Visa,hschruurslb@nsu.edu
4.09E+14,409,3,2027,Visa,vpaolip3@nsu.edu
4.82E+14,871,8,2027,Visa,ogannanps@nsu.edu
4.06E+14,676,12,2026,Visa,gcuffq8@nsu.edu
4.23E+14,784,10,2032,Visa,cboichatrh@nsu.edu
4.06E+14,602,1,2029,Visa,krenac6f@nsu.edu
4.28E+14,326,2,2030,Visa,rhacaud78@nsu.edu
4.60E+14,99,4,2023,Visa,ajeffs51@nsu.edu
4.07E+14,408,6,2023,Visa,hjedras68@nsu.edu
4.68E+14,954,5,2025,Visa,gscoynefn@nsu.edu
4.61E+14,637,8,2025,Visa,bbrumfitt4y@nsu.edu
4.46E+14,583,2,2027,Visa,dmcguggyc@nsu.edu
4.81E+14,834,10,2026,Visa,dgoodbarrq@nsu.edu
4.75E+14,383,1,2028,Visa,hthurber9c@nsu.edu
4.22E+14,383,7,2026,Visa,oowlnerfe@nsu.edu
4.88E+14,609,5,2025,Visa,mliggensao@nsu.edu
4.79E+14,727,12,2032,Visa,mgorgen14@nsu.edu
4.67E+14,834,6,2031,Visa,sshillama1@nsu.edu
4.86E+14,938,4,2027,Visa,fschellejf@nsu.edu
4.40E+14,46,8,2026,Visa,ncoggerp5@nsu.edu
4.83E+14,843,11,2025,Visa,scorterp9@nsu.edu
4.10E+14,55,7,2031,Visa,rtowle56@nsu.edu
4.41E+14,723,11,2032,Visa,kpeeter77@nsu.edu
4.18E+14,982,1,2026,Visa,kwolffersd5@nsu.edu
4.56E+14,198,1,2032,Visa,escullyfe@nsu.edu
4.41E+14,97,8,2029,Visa,avinkjk@nsu.edu
4.46E+14,241,8,2029,Visa,btansill7d@nsu.edu
4.39E+14,47,4,2026,Visa,lhaughi2@nsu.edu
5.00E+14,308,2,2031,Visa,rlaweynz@nsu.edu
4.54E+14,189,8,2030,Visa,dsquelch3t@nsu.edu
4.92E+14,249,10,2023,Visa,cantonacci6p@nsu.edu
4.78E+14,670,3,2025,Visa,fgomer8i@nsu.edu
4.49E+14,982,10,2030,Visa,wcradydq@nsu.edu
4.83E+14,399,9,2030,Visa,ncaiger32@nsu.edu
4.39E+14,772,10,2025,Visa,vleynton8f@nsu.edu
4.89E+14,78,10,2032,Visa,mgambieri@nsu.edu
4.56E+14,297,6,2024,Visa,phumburton19@nsu.edu
4.01E+14,68,4,2031,Visa,dmcilroy3b@nsu.edu
4.75E+14,252,9,2024,Visa,nbryning3c@nsu.edu
4.78E+14,171,9,2030,Visa,eeland93@nsu.edu
4.63E+14,860,3,2024,Visa,mtrathanhw@nsu.edu
4.82E+14,873,5,2028,Visa,kikinsky@nsu.edu
4.90E+14,372,11,2031,Visa,bluttypu@nsu.edu
4.68E+14,202,9,2024,Visa,lmccorleynj@nsu.edu
4.46E+14,129,7,2023,Visa,gladell2m@nsu.edu
4.11E+14,64,8,2029,Visa,bpendleberrybd@nsu.edu
4.59E+14,358,10,2024,Visa,dburditt8t@nsu.edu
4.17E+14,340,10,2026,Visa,ssimmondsbl@nsu.edu
4.68E+14,109,4,2024,Visa,bdack61@nsu.edu
4.83E+14,747,11,2032,Visa,aswanneer@nsu.edu
4.82E+14,39,3,2031,Visa,gsebringm0@nsu.edu
4.47E+14,956,5,2032,Visa,vshingfield22@nsu.edu
4.54E+14,708,3,2030,Visa,dmccallion9t@nsu.edu
4.09E+14,418,3,2025,Visa,pgresham9x@nsu.edu
4.64E+14,187,3,2024,Visa,fstodartdu@nsu.edu
4.42E+14,44,4,2025,Visa,caskiek0@nsu.edu
4.79E+14,393,3,2024,Visa,astudholmer6@nsu.edu
4.81E+14,13,12,2023,Visa,seilhersen88@nsu.edu
4.05E+14,458,4,2023,Visa,jfladegx@nsu.edu
4.98E+14,672,9,2025,Visa,kwearjh@nsu.edu
4.18E+14,434,11,2032,Visa,cbrownqv@nsu.edu
4.37E+14,129,1,2030,Visa,gmcfie27@nsu.edu
4.11E+14,309,6,2023,Visa,skilfether70@nsu.edu
4.26E+14,931,4,2032,Visa,mtuxell5t@nsu.edu
4.10E+14,384,2,2030,Visa,sgoomesm6@nsu.edu
4.81E+14,119,11,2032,Visa,ctolmienr@nsu.edu
4.46E+14,888,9,2026,Visa,gmcrillq7@nsu.edu
4.43E+14,714,10,2030,Visa,kinglefield1d@nsu.edu
4.74E+14,430,8,2025,Visa,jtargetter6a@nsu.edu
4.67E+14,350,10,2027,Visa,talvaric@nsu.edu
4.71E+14,859,12,2027,Visa,peddicott9v@nsu.edu
4.40E+14,905,1,2027,Visa,cmabbsdt@nsu.edu
4.12E+14,750,3,2029,Visa,pdewdenyle@nsu.edu
4.62E+14,777,8,2031,Visa,cpennettalf@nsu.edu
4.64E+14,219,12,2032,Visa,abaloghm7@nsu.edu
4.79E+14,797,8,2031,Visa,plomaz41@nsu.edu
4.30E+14,443,12,2032,Visa,dmcglade6u@nsu.edu
4.24E+14,222,1,2025,Visa,mhegleydw@nsu.edu
4.57E+14,103,4,2032,Visa,lthormannit@nsu.edu
4.07E+14,254,2,2024,Visa,jpickardf@nsu.edu
4.72E+14,621,9,2031,Visa,mreeves46@nsu.edu
4.85E+14,272,5,2026,Visa,shollow7p@nsu.edu
4.50E+14,624,2,2027,Visa,gmenegorl@nsu.edu
4.51E+14,935,6,2023,Visa,aduddy5i@nsu.edu
4.34E+14,687,8,2024,Visa,blangdonc4@nsu.edu
4.01E+14,552,9,2027,Visa,bmessomk1@nsu.edu
4.14E+14,729,11,2023,Visa,mgilfoy4@nsu.edu
4.03E+14,620,11,2027,Visa,abrodie9b@nsu.edu
4.24E+14,375,7,2025,Visa,gnorecb@nsu.edu
4.01E+14,51,4,2026,Visa,tdominighi2b@nsu.edu
4.74E+14,277,11,2026,Visa,llangan4c@nsu.edu
4.80E+14,640,8,2030,Visa,delsley7f@nsu.edu
4.02E+14,872,5,2030,Visa,jcromartyd4@nsu.edu
4.07E+14,439,8,2030,Visa,omarrille9@nsu.edu
4.41E+14,434,6,2032,Visa,lsygroveml@nsu.edu
4.60E+14,350,6,2029,Visa,mhedau6z@nsu.edu
4.92E+14,133,12,2031,Visa,srourke2n@nsu.edu
4.32E+14,348,5,2023,Visa,cbattellcs@nsu.edu
4.36E+14,281,11,2027,Visa,elyfecx@nsu.edu
4.57E+14,252,8,2031,Visa,wjosephai@nsu.edu
4.76E+14,327,3,2027,Visa,hhardesty5@nsu.edu
4.17E+14,71,8,2024,Visa,esavile1e@nsu.edu
4.65E+14,715,9,2028,Visa,rpickfordir@nsu.edu
4.47E+14,21,6,2025,Visa,broblin1a@nsu.edu
4.37E+14,685,3,2030,Visa,bmcloney3f@nsu.edu
4.92E+14,374,4,2025,Visa,mnoahb6@nsu.edu
4.49E+14,470,7,2028,Visa,dduinkerkjw@nsu.edu
4.45E+14,478,2,2025,Visa,dlysaght2e@nsu.edu
4.39E+14,93,8,2023,Visa,bchinery3w@nsu.edu
4.84E+14,940,8,2031,Visa,ahilland1w@nsu.edu
4.32E+14,969,4,2030,Visa,rkoenenh7@nsu.edu
4.98E+14,447,3,2025,Visa,bstrangeri3@nsu.edu
4.03E+14,732,3,2030,Visa,gbasiloneo4@nsu.edu
4.33E+14,433,3,2031,Visa,scurtisnw@nsu.edu
4.16E+14,953,4,2024,Visa,moscanlonro@nsu.edu
4.27E+14,182,11,2032,Visa,htreadgall67@nsu.edu
4.09E+14,460,11,2031,Visa,gwaddingtonah@nsu.edu
4.38E+14,101,11,2024,Visa,jcaverhillld@nsu.edu
4.39E+14,812,3,2023,Visa,mamymo@nsu.edu
4.08E+14,690,8,2026,Visa,mshenfisch4t@nsu.edu
4.35E+14,492,3,2028,Visa,achanceb4@nsu.edu
4.40E+14,130,3,2030,Visa,hbardwallcz@nsu.edu
4.33E+14,578,9,2026,Visa,gpabst6c@nsu.edu
4.92E+14,60,9,2030,Visa,gmustard83@nsu.edu
4.03E+14,874,4,2030,Visa,wquilleashhx@nsu.edu
4.99E+14,242,6,2028,Visa,mbentingn7@nsu.edu
5.00E+14,439,5,2028,Visa,bmayne8a@nsu.edu
4.33E+14,535,1,2025,Visa,lostlerah@nsu.edu
4.23E+14,737,9,2031,Visa,mfrood98@nsu.edu
4.61E+14,998,9,2032,Visa,candriveauxai@nsu.edu
4.97E+14,464,5,2032,Visa,tpavie7n@nsu.edu
4.68E+14,386,11,2026,Visa,bmcilvennyj3@nsu.edu
4.03E+14,262,3,2032,Visa,hdesboroughmp@nsu.edu
4.16E+14,70,5,2023,Visa,gcordeauoq@nsu.edu
4.87E+14,135,9,2031,Visa,lspurryer2g@nsu.edu
4.89E+14,367,1,2031,Visa,bsyce3r@nsu.edu
4.22E+14,224,1,2026,Visa,cosgar8u@nsu.edu
5.00E+14,984,12,2026,Visa,gmussilliev@nsu.edu
4.29E+14,805,5,2032,Visa,cwoolacottlv@nsu.edu
4.98E+14,741,8,2031,Visa,cjacobowiczp9@nsu.edu
4.71E+14,958,6,2027,Visa,avaughtende@nsu.edu
4.90E+14,39,3,2027,Visa,wallixns@nsu.edu
4.19E+14,169,6,2026,Visa,lowbridge25@nsu.edu
4.43E+14,712,7,2031,Visa,amacphaden3z@nsu.edu
4.08E+14,532,5,2024,Visa,mgudeman44@nsu.edu
4.12E+14,620,7,2024,Visa,tfoan98@nsu.edu
4.07E+14,435,10,2025,Visa,hcapellee6@nsu.edu
4.83E+14,732,8,2023,Visa,cbeetonje@nsu.edu
4.88E+14,814,9,2032,Visa,lkhilkov62@nsu.edu
4.91E+14,914,7,2024,Visa,gdowtry4j@nsu.edu
4.94E+14,243,9,2023,Visa,fdalstonbd@nsu.edu
4.46E+14,838,12,2031,Visa,mmacginlaydj@nsu.edu
4.91E+14,548,4,2025,Visa,jstiegersfs@nsu.edu
4.88E+14,194,8,2025,Visa,elindebergh8@nsu.edu
4.67E+14,235,6,2026,Visa,nheckjx@nsu.edu
4.21E+14,879,7,2024,Visa,ajillinslm@nsu.edu
4.95E+14,724,7,2031,Visa,snavaro1w@nsu.edu
4.59E+14,377,9,2030,Visa,bshowersk5@nsu.edu
3.36E+15,4471,2,2025,American Express,cmccoughancs@nsu.edu
3.30E+15,126,8,2030,American Express,jraspisonnz@nsu.edu
3.87E+15,7592,10,2023,American Express,dgumbrelldi@nsu.edu
3.88E+15,8319,9,2024,American Express,sdeboickep@nsu.edu
3.50E+15,2540,12,2023,American Express,ebemlottgd@nsu.edu
3.16E+15,6108,9,2025,American Express,eleportjl@nsu.edu
3.41E+15,8525,1,2030,American Express,arowk5@nsu.edu
3.65E+15,1620,11,2026,American Express,dkleinbaummm@nsu.edu
3.69E+15,9866,5,2030,American Express,pcussrp@nsu.edu
3.09E+15,7798,4,2032,American Express,achatellq@nsu.edu
3.04E+15,7064,10,2029,American Express,rwhyffened@nsu.edu
3.76E+15,7942,3,2031,American Express,udowngateg1@nsu.edu
3.88E+15,8637,11,2023,American Express,jlimmerll@nsu.edu
3.69E+15,3493,7,2024,American Express,rclemettsmx@nsu.edu
3.55E+15,9169,5,2026,American Express,cgaddesbyn9@nsu.edu
3.49E+15,4263,6,2027,American Express,edensienr@nsu.edu
3.74E+15,8191,10,2031,American Express,lcastellacciofw@nsu.edu
3.61E+15,6821,2,2027,American Express,ascohiergc@nsu.edu
3.33E+15,1600,1,2031,American Express,jdinesd1@nsu.edu
3.03E+15,6599,12,2030,American Express,ckillockdq@nsu.edu
3.19E+15,1163,1,2024,American Express,jhanscome2@nsu.edu
3.66E+15,6886,4,2028,American Express,zcathenodkt@nsu.edu
3.10E+15,1927,12,2028,American Express,rkeepemc@nsu.edu
3.47E+15,1551,9,2032,American Express,fbalharryqi@nsu.edu
3.65E+15,195,1,2031,American Express,tdunsqs@nsu.edu
3.33E+15,832,9,2032,American Express,smatousekr3@nsu.edu
3.80E+15,5213,7,2032,American Express,ablackwayrr@nsu.edu
3.74E+15,8353,4,2025,American Express,wadamekog@nsu.edu
3.85E+15,2660,5,2031,American Express,nhamberf2@nsu.edu
3.08E+15,2832,8,2030,American Express,akryszkieciczi3@nsu.edu
3.66E+15,7525,9,2032,American Express,zlippiettq0@nsu.edu
3.71E+15,4855,12,2031,American Express,eivanyutin1s@nsu.edu
3.92E+15,3597,6,2032,American Express,hbaylied2@nsu.edu
3.13E+15,6514,9,2027,American Express,jelderidgeec@nsu.edu
3.46E+15,9298,9,2025,American Express,kfeatherbyif@nsu.edu
3.04E+15,9966,1,2028,American Express,mhartroppnt@nsu.edu
3.60E+15,1889,10,2024,American Express,akinnenil@nsu.edu
3.61E+15,6712,8,2025,American Express,ncamockh1@nsu.edu
3.64E+15,1864,7,2024,American Express,ebradaneja@nsu.edu
3.16E+15,2995,4,2031,American Express,dbrodeurk4@nsu.edu
3.34E+15,9348,1,2031,American Express,gjirieckm5@nsu.edu
3.78E+15,3597,6,2028,American Express,sdrawmerm9@nsu.edu
3.29E+15,6239,8,2026,American Express,sbilbreyn5@nsu.edu
3.09E+15,4227,6,2030,American Express,rtuteom@nsu.edu
3.58E+15,3440,7,2027,American Express,frosiellokj@nsu.edu
3.84E+15,5294,1,2024,American Express,cetherseyd5@nsu.edu
3.40E+15,640,6,2024,American Express,ksenettf4@nsu.edu
3.47E+15,1269,4,2027,American Express,chailsfs@nsu.edu
3.60E+15,3431,10,2026,American Express,dbarstowkh2@nsu.edu
3.77E+15,218,5,2030,American Express,kblaxlandhw@nsu.edu
3.93E+15,7722,4,2027,American Express,gbartleetkp@nsu.edu
3.55E+15,50,9,2026,American Express,zcroommd@nsu.edu
3.90E+15,1217,5,2029,American Express,rhargie2d@nsu.edu
3.73E+15,1638,7,2028,American Express,khakeci@nsu.edu
3.32E+15,4989,8,2031,American Express,cibbittez@nsu.edu
3.66E+15,1219,1,2023,American Express,ksaunperfe@nsu.edu
3.97E+15,1396,1,2032,American Express,chumphreyhg@nsu.edu
3.73E+15,8178,8,2031,American Express,tgrundoni9@nsu.edu
3.28E+15,8444,4,2029,American Express,asouthwickn7@nsu.edu
3.96E+15,8786,6,2032,American Express,seisaknn@nsu.edu
3.78E+15,3768,7,2027,American Express,dswannackcg@nsu.edu
3.54E+15,3297,12,2023,American Express,egerredds@nsu.edu
3.21E+15,7062,8,2024,American Express,scrundenea@nsu.edu
3.70E+15,4812,7,2028,American Express,sphillisia@nsu.edu
3.70E+15,3080,7,2028,American Express,bpedroiq@nsu.edu
3.60E+15,7887,1,2030,American Express,kdunderdaleow@nsu.edu
3.81E+15,5335,3,2032,American Express,anorcliffpu@nsu.edu
3.92E+15,2835,3,2025,American Express,rhallehu@nsu.edu
3.10E+15,4968,5,2029,American Express,lmauricejn@nsu.edu
3.34E+15,2363,9,2027,American Express,rbalshenmg@nsu.edu
3.67E+15,927,2,2030,American Express,twitnallmk@nsu.edu
3.21E+15,9458,12,2025,American Express,lloughlinoi@nsu.edu
3.95E+15,6500,9,2026,American Express,mtitmussol@nsu.edu
3.99E+15,5071,2,2024,American Express,mcowplandpd@nsu.edu
3.64E+15,5429,1,2026,American Express,areedickqr@nsu.edu
3.05E+15,4571,8,2024,American Express,rissakovfz@nsu.edu
3.10E+15,8484,4,2024,American Express,bderringtongx@nsu.edu
3.30E+15,2466,6,2023,American Express,skyngei4@nsu.edu
3.50E+15,1459,1,2029,American Express,dsmoguros@nsu.edu
3.63E+15,8101,10,2030,American Express,sschwaigerpx@nsu.edu
3.64E+15,4075,12,2024,American Express,twarykd9@nsu.edu
3.70E+15,9218,10,2027,American Express,gholgank6@nsu.edu
3.30E+15,611,7,2031,American Express,lstrivensle@nsu.edu
3.16E+15,5490,3,2031,American Express,lianelliod@nsu.edu
3.55E+15,2928,6,2025,American Express,vthornewellqv@nsu.edu
3.12E+15,3864,12,2027,American Express,icollissg@nsu.edu
3.68E+15,5858,3,2032,American Express,dnellesnd@nsu.edu
3.08E+15,1554,6,2027,American Express,jgeddesoj@nsu.edu
3.55E+15,4907,3,2027,American Express,nchaggft@nsu.edu
3.37E+15,9931,5,2027,American Express,blambournelx@nsu.edu
3.98E+15,2844,10,2024,American Express,dsymmersp5@nsu.edu
3.32E+15,9105,5,2027,American Express,mshreenaniu@nsu.edu
3.65E+15,4556,6,2032,American Express,vouletf8@nsu.edu
3.86E+15,2523,11,2024,American Express,dcuolahanff@nsu.edu
3.38E+15,8266,5,2026,American Express,faverayfw@nsu.edu
3.25E+15,327,10,2024,American Express,ecaings@nsu.edu
3.47E+15,6045,7,2024,American Express,aparkinjp@nsu.edu
3.90E+15,2075,4,2023,American Express,dduddenko@nsu.edu
3.66E+15,1420,4,2024,American Express,cmapowderni@nsu.edu
3.56E+15,3215,11,2030,American Express,atrehearnoq@nsu.edu
3.11E+15,8775,9,2031,American Express,jdeavinb5@nsu.edu
3.93E+15,9794,3,2031,American Express,acodagy@nsu.edu
3.93E+15,9766,3,2023,American Express,mbodelljz@nsu.edu
3.47E+15,4134,5,2029,American Express,seddiesmj@nsu.edu
3.39E+15,4984,4,2026,American Express,mgilliattq4@nsu.edu
3.46E+15,1230,5,2032,American Express,stresisern@nsu.edu
3.06E+15,2288,8,2027,American Express,pwallsamcd@nsu.edu
3.20E+15,4185,6,2023,American Express,tbreslandfy@nsu.edu
3.66E+15,8642,6,2023,American Express,jlabusquieren6@nsu.edu
3.75E+15,6720,7,2023,American Express,ncausiercb@nsu.edu
3.56E+15,859,12,2026,American Express,mmeoe5@nsu.edu
3.91E+15,2876,10,2023,American Express,tgrenshielshd@nsu.edu
3.69E+15,7515,3,2031,American Express,mmostynig@nsu.edu
3.41E+15,8929,4,2030,American Express,rlissimorek3@nsu.edu
3.90E+15,4195,9,2025,American Express,mwythemu@nsu.edu
3.09E+15,1215,11,2025,American Express,gfackneyoc@nsu.edu
3.37E+15,3132,6,2025,American Express,fminchelloh@nsu.edu
3.39E+15,8163,12,2031,American Express,emoggdv@nsu.edu
3.54E+15,9625,7,2024,American Express,kburnhamsl6@nsu.edu
3.30E+15,5507,6,2030,American Express,fholleworthmb@nsu.edu
3.66E+15,9883,10,2028,American Express,cdumsdayqd@nsu.edu
3.61E+15,9555,1,2027,American Express,npolkinhornqh@nsu.edu
3.38E+15,4518,10,2027,American Express,mlindenstraussqj@nsu.edu
3.00E+15,1345,3,2025,American Express,ceastesr0@nsu.edu
3.88E+15,260,4,2025,American Express,blepagef0@nsu.edu
3.11E+15,8283,11,2029,American Express,rhogginsnj@nsu.edu
3.89E+15,5929,4,2028,American Express,rburnhamsde@nsu.edu
3.61E+15,9844,5,2029,American Express,rjakovijevicip@nsu.edu
3.53E+15,8526,10,2031,American Express,mlemonnierji@nsu.edu
3.86E+15,4426,12,2023,American Express,ktaffleyku@nsu.edu
3.53E+15,5852,12,2031,American Express,cklainmanqn@nsu.edu
3.52E+15,6512,5,2030,American Express,ovillafi@nsu.edu
3.83E+15,9666,9,2030,American Express,jgerlingj7@nsu.edu
3.30E+15,8225,8,2024,American Express,frattkd@nsu.edu
3.28E+15,8795,1,2024,American Express,gblunkettpq@nsu.edu
3.66E+15,1760,6,2025,American Express,tmessierq5@nsu.edu
3.02E+15,5828,10,2029,American Express,bduggetms@nsu.edu
3.53E+15,2397,12,2024,American Express,lbuckneykj@nsu.edu
3.63E+15,2490,5,2023,American Express,pradmoreln@nsu.edu
3.42E+15,9063,9,2031,American Express,jwestbyr7@nsu.edu
3.85E+15,2403,4,2028,American Express,nantrackcq@nsu.edu
3.40E+15,9557,8,2028,American Express,rmcelhinneyg4@nsu.edu
3.79E+15,9596,12,2025,American Express,byaxleygn@nsu.edu
3.54E+15,7815,3,2024,American Express,asaddingtonl1@nsu.edu
3.44E+15,480,8,2025,American Express,hcharnickp8@nsu.edu
3.61E+15,5135,9,2023,American Express,hglasondu@nsu.edu
3.98E+15,4971,4,2032,American Express,tmcquieeg@nsu.edu
3.30E+15,2258,3,2025,American Express,hbinglejy@nsu.edu
3.01E+15,2559,1,2030,American Express,ifidilisl0@nsu.edu
3.03E+15,7573,10,2028,American Express,bmcginglf@nsu.edu
3.23E+15,4950,2,2028,American Express,bcasellr@nsu.edu
3.79E+15,8190,8,2024,American Express,jgutman58@nsu.edu
3.55E+15,5999,2,2025,American Express,klawtoncc@nsu.edu
3.25E+15,6604,3,2030,American Express,lsibillecr@nsu.edu
3.72E+15,9548,1,2024,American Express,lbenainejs@nsu.edu
3.97E+15,5637,7,2026,American Express,lhingeleyov@nsu.edu
3.65E+15,6916,4,2025,American Express,rcatherallpg@nsu.edu
3.18E+15,3918,6,2026,American Express,mlibreypm@nsu.edu
3.97E+15,3589,7,2026,American Express,sbrundellgm@nsu.edu
3.05E+15,771,8,2030,American Express,udoggkv@nsu.edu
3.10E+15,9031,8,2024,American Express,cmaxted8c@nsu.edu
3.60E+15,7814,10,2025,American Express,rsirrellj7@nsu.edu
3.67E+15,6945,3,2028,American Express,gsandwickdh@nsu.edu
3.88E+15,8156,8,2026,American Express,bcheeld7@nsu.edu
3.83E+15,4098,12,2025,American Express,mnekrewse9@nsu.edu
3.90E+15,4283,4,2028,American Express,ntorelej@nsu.edu
3.07E+15,4004,2,2029,American Express,sboerderfn@nsu.edu
3.33E+15,4050,3,2031,American Express,sbrushneengp@nsu.edu
3.06E+15,418,2,2026,American Express,sbaddeleyh0@nsu.edu
3.35E+15,6777,2,2027,American Express,cjoslynhn@nsu.edu
3.99E+15,749,10,2031,American Express,lpretsellik@nsu.edu
3.71E+15,2704,7,2024,American Express,fcradickjr@nsu.edu
3.70E+15,5947,10,2023,American Express,cbarriballk9@nsu.edu
3.33E+15,3158,4,2030,American Express,phakeng@nsu.edu
3.82E+15,8842,6,2027,American Express,pcawdelloe@nsu.edu
3.87E+15,5574,7,2023,American Express,wmcgaviganqq@nsu.edu
3.41E+15,4147,12,2024,American Express,nmerwoodr6@nsu.edu
3.07E+15,5259,10,2027,American Express,pstartehp@nsu.edu
3.34E+15,8731,5,2026,American Express,idartnall6x@nsu.edu
3.76E+15,8236,6,2028,American Express,rstowkr@nsu.edu
3.32E+15,6631,4,2030,American Express,gpeggramo3@nsu.edu
3.97E+15,933,3,2025,American Express,evuittetqo@nsu.edu
3.71E+15,5050,10,2030,American Express,sbernaldezri@nsu.edu
3.67E+15,370,11,2029,American Express,lswindlehurstc7@nsu.edu
3.24E+15,9203,4,2031,American Express,aplacstonecx@nsu.edu
3.39E+15,6613,2,2026,American Express,mdormonhv@nsu.edu
3.96E+15,6474,8,2024,American Express,rsculleyiu@nsu.edu
3.61E+15,9892,9,2029,American Express,cabdieiy@nsu.edu
3.48E+15,6603,8,2030,American Express,emeritonl3@nsu.edu
3.65E+15,3150,2,2024,American Express,wjanoslq@nsu.edu
3.88E+15,9637,10,2032,American Express,awilbudpz@nsu.edu
3.40E+15,62,2,2025,American Express,mseabrookqk@nsu.edu
3.73E+15,7830,1,2027,American Express,nkegleym@nsu.edu
3.75E+15,6536,9,2023,American Express,roxbroughcz@nsu.edu
3.70E+15,5955,2,2025,American Express,amadnerd8@nsu.edu
3.31E+15,9860,5,2027,American Express,ctraillfm@nsu.edu
3.85E+15,1018,8,2030,American Express,trichardsonh3@nsu.edu
3.71E+15,4078,11,2024,American Express,abeadlesie@nsu.edu
3.74E+15,4662,9,2023,American Express,laccombij@nsu.edu
3.91E+15,5669,4,2028,American Express,bemlynn8@nsu.edu
3.47E+15,4322,1,2032,American Express,bboydene@nsu.edu
3.64E+15,6561,8,2026,American Express,moreillypa@nsu.edu
3.98E+15,6160,6,2029,American Express,aalldisdh@nsu.edu
3.96E+15,3212,3,2032,American Express,jlowisee@nsu.edu
3.69E+15,856,12,2029,American Express,lyoxallkx@nsu.edu
3.68E+15,2644,7,2029,American Express,jbadgerp9@nsu.edu
3.09E+15,428,2,2024,American Express,vschiesterlqb@nsu.edu
3.06E+15,1470,4,2027,American Express,hmccueqc@nsu.edu
3.15E+15,6743,10,2030,American Express,bcordobach@nsu.edu
3.00E+15,8024,5,2028,American Express,dcarabetlz@nsu.edu
3.72E+15,8681,2,2032,American Express,jvsanelliq2@nsu.edu
3.92E+15,1655,2,2029,American Express,lgierckeqk@nsu.edu
3.36E+15,729,7,2026,American Express,nbenieshqz@nsu.edu
3.70E+15,5312,2,2026,American Express,gohannigan27@nsu.edu
3.95E+15,7382,7,2024,American Express,esorbeyll@nsu.edu
3.16E+15,2875,8,2028,American Express,adiemerhj@nsu.edu
3.32E+15,5059,5,2027,American Express,asyphashr@nsu.edu
3.12E+15,9085,3,2026,American Express,ssandisonmp@nsu.edu
3.84E+15,4061,12,2030,American Express,fcabanera@nsu.edu
3.88E+15,5713,8,2028,American Express,cilyenkofj@nsu.edu
